title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,employment_types,company_logo_url,skills,remote
Junior Javascript Developer,Gwiaździsta 62,Wrocław,PL,"Gwiaździsta 62, Wrocław",javascript,partly_remote,CodeAlly,http://codeally.io,> 300,junior,51.095127,17.019196,2021-11-16 10:00:14.624000+00:00,True,codeally-junior-javascript-developer,"[{'type': 'b2b', 'salary': {'from': 7000, 'to': 10500, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 5000, 'to': 8000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/5ae702cdf42239290c7ddf1d8fc802e9b7d6a6b0.png?1635976082,"[{'name': 'AngularJS', 'level': 2}, {'name': 'JavaScript', 'level': 2}, {'name': 'Functional Programming', 'level': 2}]",False
Remote Fullstack .Net Developer,Szafiarnia 11/F8,Gdańsk,PL,"Szafiarnia 11/F8, Gdańsk",net,remote,Remodevs,http://Remodevs.com,50,senior,54.3486936,18.6608018,2021-11-16 10:00:14.624000+00:00,False,remodevs-remote-fullstack-net-developer,"[{'type': 'b2b', 'salary': {'from': 20000, 'to': 28000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/7d93121cb4a92d8f283eda8303b303af59a6fc29.png?1636364396,"[{'name': 'C#', 'level': 3}, {'name': 'TypeScript', 'level': 3}, {'name': '.Net', 'level': 3}]",True
Chief Product Owner (CPO),Lęborska 3B,Gdańsk,PL,"Lęborska 3B, Gdańsk",pm,remote,Just Join IT,https://justjoin.it/,100+,senior,54.4046776,18.5762206,2021-11-16 10:00:14.624000+00:00,True,just-join-it-chief-product-owner-cpo-gdansk,"[{'type': 'b2b', 'salary': {'from': 18000, 'to': 20000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/741f10d13a845b64d5d20b8ef5172d99f09c53e5.png?1634291977,"[{'name': 'Confluence', 'level': 3}, {'name': 'JIRA', 'level': 3}, {'name': 'Product Management', 'level': 4}]",True
Senior/Lead Frontend Developer,Prosta 20,Warszawa,PL,"Prosta 20, Warszawa",javascript,remote,SpyroSoft,https://www.spyro-soft.com,500+,senior,52.2323755,20.9927578,2021-11-16 10:00:14.624000+00:00,True,spyrosoft-senior-lead-frontend-developer-wroclaw,"[{'type': 'b2b', 'salary': {'from': 15120, 'to': 25200, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 11600, 'to': 18500, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/b140ca5a38719c11ae317127f28f0adc044992e6.png?1632923655,"[{'name': 'React', 'level': 4}, {'name': 'TypeScript', 'level': 4}, {'name': 'JavaScript', 'level': 4}]",True
Front-end developer JS / GIS Analyst,Centrum,Toruń,PL,"Centrum, Toruń",javascript,remote,CBRE Corporate Outsourcing,https://www.linkedin.com/company/cbre-corporate-outsourcing/about/,1000+,mid,53.0096709,18.610399,2021-11-16 10:00:14.624000+00:00,True,cbre-corporate-outsourcing-front-end-developer-js-gis-analyst-katowice,"[{'type': 'b2b', 'salary': {'from': 12500, 'to': 18000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 9000, 'to': 13000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/88c3b49b296f4d06a949ccefe151cdaaff8754a8.jpg?1635326282,"[{'name': 'GIS software', 'level': 3}, {'name': 'JavaScript', 'level': 4}]",True
Tester aplikacji mobilnych REMOTE WORK,Dąbrowskiego 79A,Poznań,PL,"Dąbrowskiego 79A, Poznań",testing,remote,Qpony,https://www.qpony.pl/,50+,mid,52.4142486,16.8990552,2021-11-16 10:00:14.624000+00:00,True,qpony-tester-aplikacji-mobilnych-remote-work,"[{'type': 'b2b', 'salary': {'from': 7000, 'to': 10000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/863a6973f309e1b22d7ef1bbe2fcc30b5c491a2d.png?1635329563,"[{'name': 'Testing Mobile Apps', 'level': 3}, {'name': 'Git', 'level': 3}, {'name': 'JIRA', 'level': 3}]",True
Microsoft Dynamics Navision Developer,Podole 60,Kraków,PL,"Podole 60, Kraków",erp,partly_remote,NAVIGAL Sp. z o.o.,http://navigal.eu,60,mid,50.021102,19.886218,2021-11-16 10:00:14.624000+00:00,True,navigal-sp-z-o-o-microsoft-dynamics-navision-developer,"[{'type': 'permanent', 'salary': {'from': 4000, 'to': 8000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/99add83c8c3a9ca1b9ccfd227d72787fe313bb50.png?1635497141,"[{'name': 'MS SQL Server', 'level': 2}, {'name': 'C#', 'level': 3}, {'name': 'C/AL', 'level': 3}]",False
Cloud Native Developer,Hrubieszowska,Warsaw,PL,"Hrubieszowska, Warsaw",devops,remote,Knowit Poland sp. z o.o. ,https://www.knowit.eu/pl,250-300,senior,52.2296756,21.0122287,2021-11-16 10:00:14.624000+00:00,True,knowit-poland-sp-z-o-o-cloud-native-developer,"[{'type': 'b2b', 'salary': {'from': 17000, 'to': 32000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 15000, 'to': 21000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/bb72cf8d9f7690c97a2401b3bf728285c5afd464.png?1636018963,"[{'name': 'Helm', 'level': 3}, {'name': 'Kubernetes', 'level': 3}, {'name': 'Docker', 'level': 3}]",True
Senior JavaScript (Node.JS) Developer,Sky Tower,Wrocław,PL,"Sky Tower, Wrocław",javascript,remote,Ciklum ,https://jobs.ciklum.com/,220,senior,51.0944809,17.0195935,2021-11-16 10:00:14.624000+00:00,True,ciklum-senior-javascript-node-js-developer,"[{'type': 'b2b', 'salary': {'from': 4600, 'to': 5600, 'currency': 'eur'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/153653af82055bad514fe8cad0251e718219b4f6.png?1635327107,"[{'name': 'CI/CD', 'level': 4}, {'name': 'Node.js', 'level': 4}, {'name': 'JavaScript', 'level': 4}]",True
Software Industrialization Lead,Komandorska 12,Wrocław,PL,"Komandorska 12, Wrocław",c,partly_remote,Randstad Polska Sp. z o.o.,https://randstad.link/046,500,senior,51.1000899,17.0311999,2021-11-16 10:00:14.624000+00:00,True,randstad-polska-sp-z-o-o-software-industrialization-lead,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/a1b620f4123b6a487343be95a4fd090835571c7d.png?1636451915,"[{'name': 'C/C++', 'level': 3}, {'name': 'Python/bitbake skills', 'level': 4}, {'name': 'Yocto', 'level': 4}]",False
PHP Developer (REMOTE),Aleje Jerozolimskie,Warszawa,PL,"Aleje Jerozolimskie, Warszawa",php,remote,DevsData LLC,https://devsdata.com/,40,senior,52.2072628,20.945304,2021-11-16 10:00:14.624000+00:00,True,devsdata-llc-php-developer-warszawa,"[{'type': 'b2b', 'salary': {'from': 22000, 'to': 27000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/02d4be74d1a640ee3914a3f715882383d7cfc90b.png?1634809313,"[{'name': 'PHP', 'level': 3}]",True
Senior Full Stack Developer (.NET),Królewska 18,Warszawa,PL,"Królewska 18, Warszawa",net,partly_remote,Kearney,https://www.kearney.com/,70+,senior,52.2376472,21.0039838,2021-11-16 10:00:14.624000+00:00,True,kearney-senior-full-stack-developer-net-warszawa,"[{'type': 'b2b', 'salary': {'from': 16000, 'to': 32000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 16000, 'to': 32000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/9b25c4bc951a9a99fc61e469772e8a3adea4dd7c.png?1621348779,"[{'name': 'Azure', 'level': 4}, {'name': 'Angular', 'level': 4}, {'name': '.NET Core', 'level': 5}]",False
Full Stack Developer,ul. Lęborska 3b,Gdańsk,PL,"ul. Lęborska 3b, Gdańsk",javascript,remote,Just Join IT,https://justjoin.it/,100+,mid,54.4046776,18.5762206,2021-11-16 10:00:14.624000+00:00,True,just-join-it-full-stack-developer-gdansk,"[{'type': 'b2b', 'salary': {'from': 12000, 'to': 18000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/029ad4a1427bae166e1b7bce958d152daffc1e7e.png?1631606794,"[{'name': 'Node.js', 'level': 3}, {'name': 'Next.js', 'level': 3}, {'name': 'React', 'level': 3}]",True
Senior Scala Big Data Engineer,Szlak 49,Kraków,PL,"Szlak 49, Kraków",scala,remote,VirtusLab,http://virtuslab.com/,250+,senior,50.071166,19.9396229,2021-11-16 10:00:14.624000+00:00,False,virtuslab-senior-big-data-software-engineer,"[{'type': 'b2b', 'salary': {'from': 18000, 'to': 25000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 13000, 'to': 19000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/7c6dd606f0172714751f6c796aafe68ba5faa764.png?1631795131,"[{'name': 'Hadoop or Cloud solutions', 'level': 3}, {'name': 'Scala', 'level': 4}, {'name': 'Spark', 'level': 4}]",True
Senior Java Developer w zespole xREF,Centrum,Wrocław,PL,"Centrum, Wrocław",java,remote,XTB,https://www.xtb.com/pl,250+,senior,51.1106992,17.0323662,2021-11-16 10:00:14.624000+00:00,True,xtb-senior-java-developer-w-zespole-xref-wroclaw,"[{'type': 'permanent', 'salary': {'from': 14000, 'to': 19000, 'currency': 'pln'}}, {'type': 'b2b', 'salary': {'from': 14000, 'to': 19000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/c48041600d036566a6153ebee928ef0307121c7c.jpg?1636363443,"[{'name': 'Git', 'level': 4}, {'name': 'SpringCore/MVC/SpringBoot', 'level': 4}, {'name': 'Java 8-11', 'level': 4}]",True
.NET Developer,28 Czerwca,Poznań,PL,"28 Czerwca, Poznań",net,partly_remote,New-Invest IT,http://new-invest.pl/pl/,10-15,mid,52.3775068,16.9074896,2021-11-16 10:00:14.624000+00:00,False,new-invest-it-net-developer-poznan,"[{'type': 'permanent', 'salary': {'from': 10000, 'to': 16000, 'currency': 'pln'}}, {'type': 'b2b', 'salary': {'from': 10000, 'to': 15000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/9443ec9284823ac721997ac4a1c536cbb972a3d6.png?1635328987,"[{'name': 'Linux', 'level': 3}, {'name': '.NET Core', 'level': 3}, {'name': '.NET C#', 'level': 3}]",False
Chief Product Owner (CPO),Górskiego 9,Warszawa,PL,"Górskiego 9, Warszawa",pm,partly_remote,Just Join IT,https://justjoin.it/,100+,senior,52.2335087,21.0155005,2021-11-16 10:00:14.624000+00:00,True,just-join-it-chief-product-owner-cpo-warszawa,"[{'type': 'b2b', 'salary': {'from': 18000, 'to': 20000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/2bff414ad84e11c8213e1419b001399cc243ca4c.png?1634292011,"[{'name': 'Confluence', 'level': 3}, {'name': 'JIRA', 'level': 3}, {'name': 'Product Management', 'level': 4}]",False
JavaScript Frontend Developer,Szafiarnia 11/F8,Gdańsk,PL,"Szafiarnia 11/F8, Gdańsk",javascript,remote,Remodevs,http://Remodevs.com,50,mid,54.3486936,18.6608018,2021-11-16 10:00:14.624000+00:00,False,remodevs-javascript-frontend-developer,"[{'type': 'b2b', 'salary': {'from': 12000, 'to': 18000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/9b5b50c0333fadea2c865a7ebe84f4dc541ff801.png?1636363504,"[{'name': 'HTML', 'level': 3}, {'name': 'CSS', 'level': 3}, {'name': 'JavaScript', 'level': 3}]",True
Software Developer (SAP PI/PO),"Prądnicka, 20A",Kraków,PL,"Prądnicka, 20A, Kraków",erp,partly_remote,zooplus,http://www.zooplus.pl,180+,mid,50.0774375,19.9356367,2021-11-16 10:00:14.624000+00:00,True,zooplus-software-developer-sap-pi-po,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/964dd440dfe6a7156db966b6d5f3c10fd45ad011.png?1636018176,"[{'name': 'REST', 'level': 3}, {'name': 'CPI', 'level': 3}, {'name': 'SAP PI/PO', 'level': 4}]",False
DevOps Engineer in Clouds,Szturmowa 2A,Warszawa,PL,"Szturmowa 2A, Warszawa",devops,remote,DXC Technology,https://jobs.dxc.technology/,100 000+,mid,52.1698449,21.015508,2021-11-16 10:00:14.624000+00:00,True,dxc-technology-devops-engineer-in-clouds,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/bf827ba61352701d0606864782e98e38bca8b123.jpg?1632833674,"[{'name': 'Kubernetes', 'level': 3}, {'name': 'Docker', 'level': 3}, {'name': 'Ansible', 'level': 3}]",True
Java Developer,Szafiarnia 11/F8,Gdańsk,PL,"Szafiarnia 11/F8, Gdańsk",java,remote,Remodevs,http://Remodevs.com,50,mid,54.3486936,18.6608018,2021-11-16 10:00:14.624000+00:00,False,remodevs-java-developer,"[{'type': 'b2b', 'salary': {'from': 19000, 'to': 27000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/2ff448bb05fc350d3f0fe55373b4a6d0cc82180f.png?1636363227,"[{'name': 'Core Java', 'level': 3}, {'name': 'SQL', 'level': 3}, {'name': 'Java', 'level': 3}]",True
Junior Frontend Developer,Szafiarnia 11/F8,Gdańsk,PL,"Szafiarnia 11/F8, Gdańsk",javascript,remote,Remodevs,http://Remodevs.com,50,junior,54.3486936,18.6608018,2021-11-16 10:00:14.624000+00:00,False,remodevs-junior-frontend-developer,"[{'type': 'b2b', 'salary': {'from': 5000, 'to': 8000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/af4f04cdbdeebaeca19a872912e1519854648ce3.png?1636363796,"[{'name': 'HTML', 'level': 2}, {'name': 'CSS', 'level': 2}, {'name': 'JavaScript', 'level': 2}]",True
Data Visualization UX Designer,Tymienieckiego,Łódź,PL,"Tymienieckiego, Łódź",ux,partly_remote,Deloitte Polska,http://kariera.deloitte.pl,1000+,mid,51.7525157,19.4767132,2021-11-16 10:00:14.624000+00:00,True,deloitte-polska-data-visualization-ux-designer,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/6cf2ae2590971143bf43a6630ed978bd0aabc623.jpg?1634895151,"[{'name': 'Tableau', 'level': 4}, {'name': 'Power BI', 'level': 4}, {'name': 'UI', 'level': 4}]",False
Test Developer (Regular),Al. Jana Pawła II 22,Warszawa,PL,"Al. Jana Pawła II 22, Warszawa",testing,partly_remote,Demant Technology,https://demant-technology-center.eu/,100+,mid,52.2355943,20.9980939,2021-11-16 10:00:14.624000+00:00,False,demant-technology-test-developer-mid-regular,"[{'type': 'permanent', 'salary': None}]",https://bucket.justjoin.it/offers/company_logos/thumb/5135f661c4cba7f0f301dd503e30e38d5b9e9082.png?1636108481,"[{'name': 'Java', 'level': 2}, {'name': 'Agile', 'level': 3}, {'name': 'Manual Testing', 'level': 3}]",False
Lead React Native Developer (greenfield),ul. Czysta 10/5,Kraków,PL,"ul. Czysta 10/5, Kraków",javascript,remote,From Poland With Dev,https://frompolandwithdev.com/,50,senior,50.063715,19.9258075,2021-11-16 10:00:14.624000+00:00,True,from-poland-with-dev-lead-react-native-developer-greenfield,"[{'type': 'b2b', 'salary': {'from': 20000, 'to': 30000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 16000, 'to': 25000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/166323be7ef71b7abdc5a5ab46934df179c9219c.png?1635326640,"[{'name': 'Virtual Reality', 'level': 1}, {'name': 'REST API', 'level': 2}, {'name': 'React Native', 'level': 4}]",True
Front-end developer JS / GIS Analyst,Centrum,Poznań,PL,"Centrum, Poznań",javascript,remote,CBRE Corporate Outsourcing,https://www.linkedin.com/company/cbre-corporate-outsourcing/about/,1000+,mid,52.4093634,16.9317991,2021-11-16 10:00:14.624000+00:00,True,cbre-corporate-outsourcing-front-end-developer-js-gis-analyst-poznan,"[{'type': 'b2b', 'salary': {'from': 12500, 'to': 18000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 9000, 'to': 13000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/3fcd88c044dc8fe54519be2e1720ff4654793053.jpg?1635326401,"[{'name': 'GIS software', 'level': 3}, {'name': 'JavaScript', 'level': 4}]",True
PRODUCT OWNER (Business Representative),Zabłocie 43a,Kraków,PL,"Zabłocie 43a, Kraków",pm,partly_remote,Codibly,http://www.codibly.com,100+,senior,50.0492467,19.9654893,2021-11-16 10:00:14.624000+00:00,True,codibly-product-owner,"[{'type': 'b2b', 'salary': {'from': 16000, 'to': 20000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d5a2f6c293e5a19239b9afcb6b9b69e462596d4a.png?1593775905,"[{'name': 'English', 'level': 4}, {'name': 'Agile', 'level': 4}, {'name': 'Product Management', 'level': 5}]",False
Project Manager,Szafiarnia 11/F8,Gdańsk,PL,"Szafiarnia 11/F8, Gdańsk",pm,remote,Remodevs,http://Remodevs.com,50,mid,54.3486936,18.6608018,2021-11-16 10:00:14.624000+00:00,False,remodevs-project-manager,"[{'type': 'b2b', 'salary': {'from': 17000, 'to': 22000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/bbf892adf59f5a93459fa1d7fa25fb3b3be99408.png?1636364047,"[{'name': 'PMI', 'level': 1}, {'name': 'vendor management', 'level': 1}, {'name': 'Project Management', 'level': 4}]",True
Fullstack Javascript Web Developer,Grójecka,Warszawa,PL,"Grójecka, Warszawa",javascript,remote,Azurro,https://azurro.pl/,1-10,senior,52.2111237,20.9767819,2021-11-16 10:00:00+00:00,True,azurro-fullstack-javascript-web-developer,"[{'type': 'b2b', 'salary': {'from': 14400, 'to': 22400, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/6efa1bc0b6b28dccc3f1eb84b23e4623e81d204e.png?1636016658,"[{'name': 'React', 'level': 4}, {'name': 'TypeScript', 'level': 4}, {'name': 'Node.js', 'level': 4}]",True
Fullstack Developer (.Net + React),-,Kraków,PL,"-, Kraków",javascript,remote,Clevertech,https://www.clevertech.biz/,350+,senior,50.0646501,19.9449799,2021-11-16 09:55:00+00:00,True,clevertech-fullstack-developer-net-react-krakow,"[{'type': 'b2b', 'salary': {'from': 4500, 'to': 8000, 'currency': 'usd'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/c13fff35cac1e29ba53cdffdcf16e8a80019cefd.png?1637056498,"[{'name': 'Redux', 'level': 5}, {'name': '.Net', 'level': 5}, {'name': 'React', 'level': 5}]",True
Fullstack Developer (.Net + React),-,Warszawa,PL,"-, Warszawa",javascript,remote,Clevertech,https://www.clevertech.biz/,350+,senior,52.2296756,21.0122287,2021-11-16 09:54:00+00:00,True,clevertech-fullstack-developer-net-react-warszawa,"[{'type': 'b2b', 'salary': {'from': 4500, 'to': 8000, 'currency': 'usd'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/b2656b4095008bacbc2c894dce8d729de9a5b66e.png?1637056448,"[{'name': 'Redux', 'level': 5}, {'name': '.Net', 'level': 5}, {'name': 'React', 'level': 5}]",True
Fullstack Developer (.Net + React),-,Wrocław,PL,"-, Wrocław",javascript,remote,Clevertech,https://www.clevertech.biz/,350+,senior,51.1078852,17.0385376,2021-11-16 09:54:00+00:00,True,clevertech-fullstack-developer-net-react-wroclaw,"[{'type': 'b2b', 'salary': {'from': 4500, 'to': 8000, 'currency': 'usd'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/4ab80f90fa34c41d9e9f3fe0452ff355a8a09dbe.png?1637056477,"[{'name': 'Redux', 'level': 5}, {'name': '.Net', 'level': 5}, {'name': 'React', 'level': 5}]",True
ETL Developer,Szyperska 14,Poznań,PL,"Szyperska 14, Poznań",data,remote,Britenet,http://www.britenet.com.pl,900+,mid,52.4113054,16.9412096,2021-11-16 09:54:00+00:00,True,britenet-etl-developer-poznan,"[{'type': 'b2b', 'salary': {'from': 11000, 'to': 18000, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 8000, 'to': 13000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/b7b1d1f27c31603392929496a78f344926950654.png?1637056440,"[{'name': 'ETL tools', 'level': 3}, {'name': 'SQL', 'level': 3}, {'name': 'DWH', 'level': 3}]",True
Fullstack JavaScript- React and Node.js,-,Warszawa,PL,"-, Warszawa",javascript,remote,Clevertech,https://www.clevertech.biz/,350+,senior,52.2296756,21.0122287,2021-11-16 09:53:00+00:00,True,clevertech-fullstack-javascript-react-and-node-js-warszawa,"[{'type': 'b2b', 'salary': {'from': 5000, 'to': 8000, 'currency': 'usd'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/8646b5b20ec9d2ddc9988a1335e548d8976eea12.png?1637056343,"[{'name': 'Redux', 'level': 4}, {'name': 'Node.js', 'level': 5}, {'name': 'React', 'level': 5}]",True
Fullstack JavaScript- React and Node.js,-,Kraków,PL,"-, Kraków",javascript,remote,Clevertech,https://www.clevertech.biz/,350+,senior,50.0646501,19.9449799,2021-11-16 09:53:00+00:00,True,clevertech-fullstack-javascript-react-and-node-js-krakow,"[{'type': 'b2b', 'salary': {'from': 5000, 'to': 8000, 'currency': 'usd'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/0a3e04e3fbb71b96db68d3c05052e98dedf03d61.png?1637056401,"[{'name': 'Redux', 'level': 4}, {'name': 'Node.js', 'level': 5}, {'name': 'React', 'level': 5}]",True
Fullstack JavaScript- React and Node.js,-,Wrocław,PL,"-, Wrocław",javascript,remote,Clevertech,https://www.clevertech.biz/,350+,senior,51.1078852,17.0385376,2021-11-16 09:53:00+00:00,True,clevertech-fullstack-javascript-react-and-node-js-wroclaw,"[{'type': 'b2b', 'salary': {'from': 5000, 'to': 8000, 'currency': 'usd'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/8e61ae7189da8f0e3ce121a18802f426ed0f8ea3.png?1637056422,"[{'name': 'Redux', 'level': 4}, {'name': 'Node.js', 'level': 5}, {'name': 'React', 'level': 5}]",True
Data Scientist (genomics),Fabryczna 6,Wrocław,PL,"Fabryczna 6, Wrocław",data,remote,Sigma IT Poland,https://sigmait.pl/,90 +,senior,51.1124203,16.9942438,2021-11-16 09:50:00+00:00,True,nexer-poland-data-scientist-genomics,"[{'type': 'b2b', 'salary': {'from': 14440, 'to': 21840, 'currency': 'pln'}}, {'type': 'permanent', 'salary': {'from': 14000, 'to': 18000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/ebabfe400aa96c825dc050d094d11729e263b34d.jpg?1621318633,"[{'name': 'Deep Learning', 'level': 4}, {'name': 'open-source ML packages', 'level': 4}, {'name': 'Python', 'level': 4}]",True
Fullstack Developer,al. Jerozolimskie 93,Warszawa,PL,"al. Jerozolimskie 93, Warszawa",net,remote,SMEO,http://smeo.pl,<50,mid,52.2268455,20.9989483,2021-11-16 09:49:00+00:00,True,smeo-fullstack-developer,"[{'type': 'b2b', 'salary': {'from': 12000, 'to': 18000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/5af1d5df1f8e095e8b46a9f1f8451171daf3c51b.png?1635507003,"[{'name': 'Angular', 'level': 3}, {'name': '.Net', 'level': 3}, {'name': 'C#', 'level': 3}]",True
Backend Software Engineer,Dok noord,Gent,BE,"Dok noord, Gent",php,remote,Teamleader,https://www.teamleader.eu/,180,senior,51.0675406,3.7331662,2021-11-16 09:48:00+00:00,True,teamleader-backend-software-engineer,"[{'type': 'b2b', 'salary': {'from': 15500, 'to': 22750, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/837ef99302ce6709725951fd502f273ece17a29e.png?1636110123,"[{'name': 'AWS', 'level': 3}, {'name': 'ReactJS', 'level': 4}, {'name': 'PHP', 'level': 4}]",True
Software Developer – Smart Contract,"Genesis	Building, 5th floor.",George Town,KY,"Genesis	Building, 5th floor., George Town",javascript,remote,The API3 Foundation,http://www.api3.org,30,senior,19.2965242,-81.3802819,2021-11-16 09:48:00+00:00,True,the-api3-foundation-senior-smart-contracts-developer,"[{'type': 'permanent', 'salary': {'from': 6400, 'to': 8750, 'currency': 'usd'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/5df3f310966f7f8fb5a62c0e7191f62ade78b98d.png?1636469657,"[{'name': 'JavaScript', 'level': 4}, {'name': 'Blockchain', 'level': 4}, {'name': 'Solidity', 'level': 4}]",True
QA Leader/ Senior QA Engineer,Marszałkowska,Warszawa,PL,"Marszałkowska, Warszawa",testing,remote,Severalnines,http://severalnines.com,38,senior,52.228181,21.0125682,2021-11-16 09:48:00+00:00,True,severalnines-senior-qa-engineer,"[{'type': 'b2b', 'salary': {'from': 14000, 'to': 24000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/546efc66ddbb483b57698ebcecf98df57d47fc0b.png?1629375841,"[{'name': 'PostgreSQL', 'level': 3}, {'name': 'Containers', 'level': 4}, {'name': 'Test Automation', 'level': 4}]",True
Software Developer – Smart Contract,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,The API3 Foundation,http://www.api3.org,30,senior,52.2293896,21.013198,2021-11-16 09:48:00+00:00,True,the-api3-foundation-software-developer-smart-contract,"[{'type': 'permanent', 'salary': {'from': 6400, 'to': 8750, 'currency': 'usd'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/79cc248e052886e6121c5af68079d284b36712b5.png?1636707185,"[{'name': 'JavaScript', 'level': 4}, {'name': 'Blockchain', 'level': 4}, {'name': 'Solidity', 'level': 4}]",True
Software Developer – Smart Contract,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,The API3 Foundation,http://www.api3.org,30,senior,51.1106992,17.0323662,2021-11-16 09:48:00+00:00,True,the-api3-foundation-software-developer-smart-contract-wroclaw,"[{'type': 'permanent', 'salary': {'from': 6400, 'to': 8750, 'currency': 'usd'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/87e638059d4f1207bfa17e8c2003cd35dee0c0d6.png?1636707209,"[{'name': 'JavaScript', 'level': 4}, {'name': 'Blockchain', 'level': 4}, {'name': 'Solidity', 'level': 4}]",True
Lead Backend Engineer,Centrum,Kraków,PL,"Centrum, Kraków",go,remote,FingerprintJS,https://fingerprintjs.com,20-30,senior,50.0761852,19.9587208,2021-11-16 09:47:00+00:00,True,fingerprintjs-lead-backend-engineer-krakow,"[{'type': 'b2b', 'salary': {'from': 23000, 'to': 46000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/ad4261ed9ae58afeeebb0741f88327a977d97466.png?1632470629,"[{'name': 'Go', 'level': 3}, {'name': 'English', 'level': 4}, {'name': 'Node.js', 'level': 4}]",True
Lead Backend Engineer,Centrum,Wrocław,PL,"Centrum, Wrocław",go,remote,FingerprintJS,https://fingerprintjs.com,20-30,senior,51.1386261,17.0809059,2021-11-16 09:47:00+00:00,True,fingerprintjs-lead-backend-engineer-1afd94e0-7a1c-47f1-9c29-633728601143,"[{'type': 'b2b', 'salary': {'from': 23000, 'to': 46000, 'currency': 'pln'}}]",https://bucket.justjoin.it/offers/company_logos/thumb/822b35aac98534904da11c905805b5c4811e7bec.png?1634909770,"[{'name': 'Go', 'level': 3}, {'name': 'English', 'level': 4}, {'name': 'Node.js', 'level': 4}]",True
